Student_ID,Name,Gender,Age,Department,Admission_Year,Semester,Course_Code,Course_Name,Credit_Hours,Attendance_Percentage,Midterm_Marks,Final_Marks,Assignment_Marks,Total_Marks,Grade,GPA,CGPA,Scholarship,Hostel_Resident,Family_Income_Range,Extracurricular_Activities
STU213712,Riyad Akter,Male,23,Mathematics,2021,1,MAT201,Linear Algebra,3.0,79.1,14.7,29.1,17.4,61.2,B,3.0,3.6,No,No,Above 100k,Yes
STU213713,Shakil Khan,Male,18,Law,2023,7,LAW101,Legal Methods,3.0,74.3,8.7,16.0,14.1,38.8,F,0.0,0.3,No,Yes,Below 20k,No
STU213714,Nusrat Chowdhury,Female,24,Sociology,2019,4,SOC401,Gender Studies,3.0,89.3,26.0,31.9,11.8,69.7,B+,3.25,3.01,No,No,20k-50k,No
STU213715,Ritu Uddin,Female,21,BBA,2020,7,BBA401,HRM,3.0,90.5,4.9,40.5,15.7,61.1,B,3.0,2.36,No,No,50k-100k,No
STU213716,Arif Chowdhury,Male,19,Law,2020,6,LAW101,Legal Methods,4.0,83.0,22.7,39.6,9.6,71.9,A-,3.5,3.11,No,Yes,Below 20k,No
STU213717,Arif Rahman,Male,19,Architecture,2022,2,ARC201,Design Studio II,3.0,93.5,16.0,37.9,13.1,67.0,B+,3.25,3.23,No,No,50k-100k,Yes
STU213718,Imran Talukder,Male,18,BBA,2019,2,BBA301,Finance,4.0,93.4,25.1,32.4,10.3,67.8,B+,3.25,3.12,No,No,50k-100k,Yes
STU213719,Sourav Chowdhury,Male,23,BBA,2023,2,BBA301,Finance,3.0,74.0,26.1,28.2,20.0,74.3,A-,3.5,3.28,Yes,No,50k-100k,No
STU213720,Riyad Akter,Male,19,CSE,2022,2,CSE101,Intro to Programming,2.0,87.6,25.3,31.2,14.8,71.3,A-,3.5,4.0,No,Yes,Below 20k,Yes
STU213721,Rahim Alam,Male,18,Journalism,2022,4,JOU201,Media Ethics,4.0,72.6,21.1,42.6,14.6,78.3,A,3.75,3.77,No,No,Below 20k,Yes
STU213722,Emon Chowdhury,Male,18,BBA,2023,7,BBA201,Marketing,3.0,69.9,11.5,50.0,20.0,81.5,A+,4.0,3.97,No,No,20k-50k,Yes
STU213723,Hasan Chowdhury,Male,24,Mathematics,2022,5,MAT101,Calculus,4.0,82.0,18.2,31.3,8.8,58.3,B-,2.75,2.85,No,No,Below 20k,Yes
STU213724,Sourav Talukder,Male,23,Public Health,2020,5,PH101,Epidemiology,3.0,84.9,26.4,30.7,20.0,77.1,A,3.75,3.82,No,No,50k-100k,No
STU213725,Mahin Rahman,Male,20,Law,2020,5,LAW101,Legal Methods,2.0,73.4,30.0,29.6,18.9,78.5,A,3.75,3.57,No,No,Below 20k,Yes
STU213726,Karim Ahmed,Male,18,Mechanical Engineering,2023,3,ME201,Fluid Mechanics,3.0,89.2,23.4,34.6,12.0,70.0,A-,3.5,3.57,No,No,20k-50k,No
STU213727,Rafi Islam,Male,22,Law,2023,7,LAW301,Criminal Law,3.0,68.5,24.9,38.4,12.5,75.8,A,3.75,3.43,No,Yes,Below 20k,Yes
STU213728,Nusrat Sarker,Female,25,Public Health,2021,5,PH301,Health Policy,3.0,93.6,15.1,22.1,13.0,50.2,C+,2.5,1.91,No,No,Below 20k,No
STU213729,Anik Talukder,Male,23,Sociology,2022,1,SOC401,Gender Studies,3.0,84.2,20.9,36.8,18.9,76.6,A,3.75,3.92,No,No,20k-50k,No
STU213730,Arif Rahman,Male,19,CSE,2023,1,CSE301,Database Systems,3.0,83.7,6.7,34.7,8.9,50.3,C+,2.5,2.15,No,No,20k-50k,No
STU213731,Sadia Hossain,Female,23,Civil Engineering,2021,1,CE401,Transportation Engineering,3.0,77.5,22.9,24.0,16.6,63.5,B,3.0,2.74,No,No,Above 100k,No
STU213732,Shakil Hossain,Male,22,EEE,2019,5,EEE401,Power Systems,3.0,84.9,20.3,26.8,17.6,64.7,B,3.0,2.94,Yes,No,Above 100k,No
STU213733,Sourav Sikder,Male,20,BBA,2019,6,BBA301,Finance,3.0,75.3,25.1,22.3,12.4,59.8,B-,2.75,2.76,No,Yes,Above 100k,Yes
STU213734,Hasan Sarker,Male,18,Law,2024,6,LAW301,Criminal Law,3.0,88.9,12.7,27.4,10.1,50.2,C+,2.5,2.22,No,Yes,20k-50k,No
STU213735,Priya Sikder,Female,20,Architecture,2022,1,ARC401,Landscape Architecture,3.0,61.4,10.9,25.5,17.5,53.9,C+,2.5,2.85,No,No,20k-50k,No
STU213736,Rakib Sikder,Male,20,Journalism,2023,7,JOU301,Broadcast Journalism,3.0,77.4,10.2,34.6,10.4,55.2,B-,2.75,2.68,No,Yes,50k-100k,No
STU213737,Jannat Sarker,Female,22,Journalism,2021,8,JOU301,Broadcast Journalism,4.0,76.6,26.2,21.2,15.1,62.5,B,3.0,2.72,No,No,50k-100k,Yes
STU213738,Farhana Chowdhury,Female,20,Sociology,2021,1,SOC201,Social Research,2.0,74.2,23.0,41.3,11.3,75.6,A,3.75,3.53,No,Yes,50k-100k,No
STU213739,Jannat Hossain,Female,20,English,2021,7,ENG301,Poetry,1.0,72.4,12.3,24.2,20.0,56.5,B-,2.75,3.0,No,No,Below 20k,No
STU213740,Anika Sikder,Female,22,Journalism,2022,1,JOU101,News Writing,2.0,78.5,17.0,24.8,16.2,58.0,B-,2.75,2.76,No,No,Above 100k,No
STU213741,Fahim Sikder,Male,22,Journalism,2021,3,JOU401,Digital Media,3.0,70.9,16.0,7.2,19.8,43.0,D,2.0,1.61,No,No,50k-100k,Yes
STU213742,Sathi Talukder,Female,23,Mathematics,2024,4,MAT101,Calculus,1.0,73.5,17.9,30.7,11.5,60.1,B,3.0,3.19,No,No,Below 20k,Yes
STU213743,Ayesha Bhuiyan,Female,25,Public Health,2021,7,PH101,Epidemiology,3.0,99.1,29.8,27.3,10.8,67.9,B+,3.25,3.46,Yes,No,50k-100k,No
STU213744,Ritu Rahman,Female,20,CSE,2023,5,CSE101,Intro to Programming,3.0,72.5,18.6,24.6,18.4,61.6,B,3.0,3.0,Yes,Yes,Above 100k,Yes
STU213745,Rupa Sikder,Female,20,Mechanical Engineering,2022,6,ME201,Fluid Mechanics,3.0,79.3,29.6,27.6,3.9,61.1,B,3.0,3.23,No,Yes,20k-50k,No
STU213746,Rasel Islam,Male,20,Civil Engineering,2023,4,CE101,Surveying,1.0,82.1,21.7,36.0,17.8,75.5,A,3.75,3.7,No,Yes,20k-50k,Yes
STU213747,Sabbir Mia,Male,19,Architecture,2019,3,ARC401,Landscape Architecture,3.0,69.7,14.2,36.9,11.9,63.0,B,3.0,3.04,No,No,20k-50k,No
STU213748,Lamia Talukder,Female,20,English,2022,6,ENG401,Drama,2.0,81.3,23.5,29.4,14.8,67.7,B+,3.25,3.2,No,No,50k-100k,Yes
STU213749,Rupa Uddin,Female,22,EEE,2024,6,EEE401,Power Systems,4.0,79.4,15.4,37.2,16.0,68.6,B+,3.25,3.33,No,No,20k-50k,Yes
STU213750,Rafi Khan,Male,24,English,2022,1,ENG201,Linguistics,4.0,66.9,24.0,34.5,14.0,72.5,A-,3.5,3.35,No,No,50k-100k,No
STU213751,Rima Talukder,Female,20,BBA,2024,8,BBA201,Marketing,4.0,69.9,17.3,37.2,12.4,66.9,B+,3.25,3.53,Yes,No,50k-100k,Yes
STU213752,Fahim Hossain,Male,23,Pharmacy,2024,6,PHR301,Medicinal Chemistry,3.0,85.9,30.0,46.6,13.9,90.5,A+,4.0,3.76,No,No,20k-50k,No
STU213753,Arif Akter,Male,21,CSE,2020,6,CSE401,Machine Learning,3.0,90.3,18.4,36.8,14.0,69.2,B+,3.25,3.79,No,Yes,20k-50k,No
STU213754,Nishat Islam,Female,18,BBA,2024,3,BBA301,Finance,4.0,90.9,23.5,20.0,14.0,57.5,B-,2.75,3.0,No,No,20k-50k,No
STU213755,Sadia Bhuiyan,Female,20,Journalism,2023,4,JOU401,Digital Media,3.0,91.5,30.0,13.2,15.9,59.1,B-,2.75,3.08,No,No,20k-50k,No
STU213756,Rupa Sarker,Female,19,Pharmacy,2021,1,PHR301,Medicinal Chemistry,3.0,95.7,20.2,40.0,10.4,70.6,A-,3.5,3.87,No,Yes,50k-100k,Yes
STU213757,Nishat Rahman,Female,25,Mechanical Engineering,2021,5,ME201,Fluid Mechanics,4.0,93.6,22.4,33.3,19.1,74.8,A-,3.5,3.84,Yes,Yes,50k-100k,No
STU213758,Ayesha Hossain,Female,21,Public Health,2020,7,PH401,Global Health,3.0,77.9,16.3,25.8,5.7,47.8,C,2.25,2.17,No,Yes,Below 20k,No
STU213759,Ayesha Rahman,Female,22,Public Health,2022,2,PH301,Health Policy,2.0,68.1,27.6,32.3,16.0,75.9,A,3.75,3.74,No,No,20k-50k,Yes
STU213760,Farhana Bhuiyan,Female,23,Public Health,2022,3,PH401,Global Health,3.0,83.3,9.0,32.2,8.1,49.3,C,2.25,2.82,Yes,No,20k-50k,No
STU213761,Shakil Alam,Male,24,Physics,2020,7,PHY201,Electromagnetism,3.0,87.6,19.7,29.6,12.5,61.8,B,3.0,3.26,Yes,No,Above 100k,Yes
STU213762,Sathi Mia,Female,21,Economics,2023,5,ECO201,Macroeconomics,4.0,94.2,16.7,47.3,15.2,79.2,A,3.75,3.26,No,Yes,Below 20k,Yes
STU213763,Moushumi Ahmed,Female,19,Civil Engineering,2021,4,CE101,Surveying,3.0,100.0,19.7,23.0,14.5,57.2,B-,2.75,2.71,Yes,Yes,Below 20k,No
STU213764,Ayesha Uddin,Female,22,Physics,2019,1,PHY401,Thermal Physics,3.0,82.8,11.9,43.0,13.2,68.1,B+,3.25,3.08,No,Yes,20k-50k,Yes
STU213765,Rahim Mollah,Male,19,Pharmacy,2021,5,PHR201,Pharmacology,3.0,77.3,18.0,38.0,16.2,72.2,A-,3.5,3.04,No,Yes,20k-50k,No
STU213766,Rahim Alam,Male,20,BBA,2024,8,BBA201,Marketing,3.0,100.0,26.8,39.8,14.1,80.7,A+,4.0,4.0,No,No,20k-50k,No
STU213767,Sourav Bhuiyan,Male,25,Law,2022,6,LAW401,International Law,3.0,78.3,17.2,32.2,16.5,65.9,B+,3.25,3.2,No,No,Above 100k,Yes
STU213768,Nishat Khan,Female,20,CSE,2023,8,CSE101,Intro to Programming,3.0,68.5,26.2,27.3,15.3,68.8,B+,3.25,2.86,Yes,Yes,Above 100k,Yes
STU213769,Ayesha Islam,Female,18,Sociology,2021,4,SOC101,Intro to Sociology,3.0,83.7,27.4,19.9,10.3,57.6,B-,2.75,2.87,No,No,20k-50k,Yes
STU213770,Tanvir Sikder,Male,21,Law,2023,3,LAW201,Constitutional Law,2.0,82.4,30.0,29.3,20.0,79.3,A,3.75,3.4,No,No,20k-50k,Yes
STU213771,Shanta Mollah,Female,18,Mechanical Engineering,2019,5,ME301,Machine Design,3.0,63.3,20.9,40.4,20.0,81.3,A+,4.0,4.0,No,No,Below 20k,No
STU213772,Zubayer Ahmed,Male,20,Sociology,2023,5,SOC301,Urban Sociology,3.0,73.4,25.2,25.4,9.7,60.3,B,3.0,3.33,No,No,Above 100k,No
STU213773,Mim Alam,Female,24,Pharmacy,2023,5,PHR101,Pharmaceutics,1.0,69.4,30.0,29.0,18.4,77.4,A,3.75,3.75,No,No,50k-100k,No
STU213774,Mahin Uddin,Male,25,Mechanical Engineering,2023,1,ME101,Thermodynamics,2.0,84.9,8.9,34.5,12.9,56.3,B-,2.75,2.63,Yes,No,50k-100k,Yes
STU213775,Jannat Akter,Female,19,Civil Engineering,2019,8,CE401,Transportation Engineering,4.0,79.2,18.0,34.7,17.9,70.6,A-,3.5,3.79,Yes,No,20k-50k,No
STU213776,Fahim Akter,Male,21,EEE,2022,2,EEE401,Power Systems,4.0,83.2,20.2,35.0,14.4,69.6,B+,3.25,2.79,No,Yes,Below 20k,Yes
STU213777,Lamia Islam,Female,25,Economics,2020,6,ECO301,Econometrics,3.0,78.5,18.2,27.8,13.3,59.3,B-,2.75,2.35,Yes,No,Above 100k,No
STU213778,Riyad Talukder,Male,25,Mathematics,2022,6,MAT101,Calculus,3.0,89.9,13.4,31.4,15.1,59.9,B-,2.75,2.77,No,Yes,Above 100k,No
STU213779,Sathi Alam,Female,21,Civil Engineering,2020,3,CE101,Surveying,4.0,91.9,22.4,22.5,20.0,64.9,B,3.0,3.33,No,No,20k-50k,No
STU213780,Popy Uddin,Female,20,Sociology,2022,1,SOC401,Gender Studies,3.0,62.2,24.6,50.0,14.4,89.0,A+,4.0,3.63,No,Yes,20k-50k,No
STU213781,Rakib Hossain,Male,20,Journalism,2022,7,JOU401,Digital Media,3.0,97.1,22.9,50.0,14.5,87.4,A+,4.0,4.0,Yes,No,50k-100k,No
STU213782,Shakil Alam,Male,18,Law,2022,8,LAW201,Constitutional Law,3.0,89.3,19.0,21.6,10.8,51.4,C+,2.5,2.25,No,No,Above 100k,No
STU213783,Rima Mia,Female,18,Physics,2021,3,PHY101,Mechanics,3.0,85.3,23.6,35.8,13.7,73.1,A-,3.5,3.35,No,No,Above 100k,No
STU213784,Riyad Rahman,Male,19,Public Health,2021,3,PH301,Health Policy,3.0,100.0,27.6,36.8,15.8,80.2,A+,4.0,4.0,No,No,Above 100k,No
STU213785,Mim Khan,Female,23,Law,2021,6,LAW301,Criminal Law,3.0,87.6,14.5,37.6,11.6,63.7,B,3.0,3.06,No,No,50k-100k,No
STU213786,Ayesha Mia,Female,25,Civil Engineering,2021,5,CE401,Transportation Engineering,3.0,93.0,25.8,26.3,18.0,70.1,A-,3.5,3.55,No,No,20k-50k,No
STU213787,Hasan Talukder,Male,21,Physics,2024,5,PHY401,Thermal Physics,3.0,72.0,23.6,39.0,15.6,78.2,A,3.75,3.61,No,No,Above 100k,Yes
STU213788,Sadia Uddin,Female,24,BBA,2022,2,BBA201,Marketing,2.0,64.3,21.8,33.5,12.5,67.8,B+,3.25,3.05,No,No,Below 20k,No
STU213789,Imran Hossain,Male,25,Mathematics,2022,5,MAT301,Differential Equations,4.0,90.5,14.8,20.7,13.2,48.7,C,2.25,2.03,No,Yes,20k-50k,Yes
STU213790,Sathi Mia,Female,18,Physics,2024,6,PHY101,Mechanics,3.0,82.5,25.0,37.4,16.6,79.0,A,3.75,4.0,No,No,20k-50k,Yes
STU213791,Rafi Uddin,Male,24,Law,2024,6,LAW201,Constitutional Law,4.0,69.6,14.3,26.7,20.0,61.0,B,3.0,3.04,No,No,20k-50k,No
STU213792,Anika Chowdhury,Female,21,Mechanical Engineering,2023,4,ME301,Machine Design,3.0,86.6,12.2,33.3,9.4,54.9,C+,2.5,2.63,Yes,Yes,Above 100k,No
STU213793,Fatema Ahmed,Female,25,Economics,2022,3,ECO101,Microeconomics,3.0,83.2,11.4,27.0,11.4,49.8,C,2.25,2.19,No,No,20k-50k,Yes
STU213794,Sumaiya Uddin,Female,25,Mechanical Engineering,2023,7,ME101,Thermodynamics,1.0,55.4,14.8,39.3,17.3,71.4,A-,3.5,3.5,No,Yes,50k-100k,Yes
STU213795,Moushumi Akter,Female,21,Mathematics,2022,2,MAT401,Statistics,3.0,70.3,19.0,23.6,16.5,59.1,B-,2.75,2.84,No,No,50k-100k,No
STU213796,Nishat Mia,Female,24,Sociology,2024,6,SOC101,Intro to Sociology,3.0,76.1,23.9,39.4,20.0,83.3,A+,4.0,3.79,No,Yes,20k-50k,Yes
STU213797,Tania Ahmed,Female,20,CSE,2023,3,CSE401,Machine Learning,4.0,86.1,30.0,25.8,12.9,68.7,B+,3.25,3.37,Yes,Yes,50k-100k,No
STU213798,Rima Islam,Female,24,BBA,2021,8,BBA301,Finance,3.0,75.6,14.6,25.2,15.7,55.5,B-,2.75,3.11,Yes,No,20k-50k,Yes
STU213799,Sabbir Mia,Male,23,Pharmacy,2023,3,PHR401,Clinical Pharmacy,3.0,76.3,16.1,29.1,12.9,58.1,B-,2.75,2.5,No,Yes,50k-100k,Yes
STU213800,Farhana Sarker,Female,25,Pharmacy,2022,5,PHR201,Pharmacology,4.0,93.6,23.3,20.1,20.0,63.4,B,3.0,3.36,No,No,50k-100k,No
STU213801,Karim Hossain,Male,23,Physics,2023,4,PHY201,Electromagnetism,2.0,83.3,21.3,27.5,20.0,68.8,B+,3.25,2.9,No,No,20k-50k,No
STU213802,Arif Akter,Male,25,Journalism,2024,1,JOU401,Digital Media,4.0,77.0,14.9,25.4,9.2,49.5,C,2.25,2.38,No,Yes,20k-50k,No
STU213803,Riyad Sarker,Male,22,BBA,2023,3,BBA301,Finance,2.0,81.8,23.0,37.6,13.4,74.0,A-,3.5,3.44,No,No,Below 20k,No
STU213804,Zubayer Ahmed,Male,20,Mechanical Engineering,2020,8,ME301,Machine Design,3.0,71.2,19.1,23.7,11.4,54.2,C+,2.5,2.41,No,No,50k-100k,No
STU213805,Mim Alam,Female,23,English,2019,7,ENG101,English Literature,2.0,67.4,25.1,48.5,19.7,93.3,A+,4.0,3.68,No,No,50k-100k,Yes
STU213806,Rasel Mollah,Male,22,Sociology,2022,3,SOC301,Urban Sociology,3.0,90.2,17.6,47.0,14.6,79.2,A,3.75,3.8,Yes,No,Below 20k,Yes
STU213807,Ayesha Khan,Female,25,Architecture,2019,4,ARC201,Design Studio II,3.0,87.6,17.7,32.8,17.3,67.8,B+,3.25,3.3,No,No,Below 20k,Yes
STU213808,Shakil Mollah,Male,19,Mechanical Engineering,2020,8,ME401,Heat Transfer,4.0,78.8,20.8,38.0,14.0,72.8,A-,3.5,4.0,No,No,20k-50k,No
STU213809,Moushumi Rahman,Female,24,CSE,2023,1,CSE201,Data Structures,3.0,88.7,27.9,28.9,20.0,76.8,A,3.75,3.79,Yes,Yes,20k-50k,No
STU213810,Sakib Akter,Male,22,EEE,2019,1,EEE201,Electronics,2.0,80.1,23.0,36.5,13.6,73.1,A-,3.5,4.0,No,No,20k-50k,No
STU213811,Moushumi Bhuiyan,Female,21,Architecture,2021,5,ARC401,Landscape Architecture,3.0,82.7,30.0,26.8,9.7,66.5,B+,3.25,3.0,No,No,20k-50k,Yes
STU213812,Anika Alam,Female,23,Journalism,2020,8,JOU201,Media Ethics,3.0,96.5,15.1,44.5,13.7,73.3,A-,3.5,3.73,Yes,Yes,Above 100k,No
STU213813,Sakib Talukder,Male,20,CSE,2020,6,CSE301,Database Systems,3.0,91.2,11.2,35.3,16.4,62.9,B,3.0,2.85,No,Yes,50k-100k,Yes
STU213814,Anika Bhuiyan,Female,23,CSE,2019,7,CSE301,Database Systems,3.0,81.0,26.9,41.1,17.1,85.1,A+,4.0,4.0,No,Yes,Above 100k,No
STU213815,Sakib Sarker,Male,19,Journalism,2020,3,JOU401,Digital Media,1.0,78.4,18.8,27.2,16.8,62.8,B,3.0,2.91,No,No,20k-50k,Yes
STU213816,Arif Alam,Male,20,Public Health,2022,2,PH301,Health Policy,1.0,68.6,15.3,34.0,14.0,63.3,B,3.0,3.06,No,No,20k-50k,No
STU213817,Sabbir Uddin,Male,19,BBA,2019,2,BBA101,Principles of Management,2.0,82.8,30.0,45.8,10.4,86.2,A+,4.0,3.64,No,Yes,Below 20k,No
STU213818,Anika Rahman,Female,19,Physics,2022,2,PHY301,Quantum Physics,2.0,79.9,4.7,40.4,18.5,63.6,B,3.0,2.99,No,No,Below 20k,No
STU213819,Rasel Mia,Male,22,Public Health,2021,2,PH401,Global Health,2.0,63.5,20.3,26.6,17.5,64.4,B,3.0,2.78,No,Yes,20k-50k,No
STU213820,Hasan Uddin,Male,21,Economics,2020,5,ECO101,Microeconomics,3.0,85.0,22.1,24.9,14.5,61.5,B,3.0,3.1,No,No,50k-100k,Yes
STU213821,Anik Mollah,Male,18,Civil Engineering,2023,4,CE301,Geotechnical Engineering,4.0,100.0,29.6,36.4,17.2,83.2,A+,4.0,4.0,No,No,50k-100k,Yes
STU213822,Shanta Mia,Female,25,Economics,2024,4,ECO401,Development Economics,3.0,79.2,25.4,34.4,20.0,79.8,A,3.75,3.85,No,No,Below 20k,No
STU213823,Lamia Bhuiyan,Female,21,Economics,2023,5,ECO101,Microeconomics,3.0,92.9,28.5,24.9,9.0,62.4,B,3.0,3.22,No,No,50k-100k,No
STU213824,Imran Rahman,Male,22,English,2019,2,ENG401,Drama,4.0,85.2,29.0,33.7,15.6,78.3,A,3.75,3.85,No,Yes,50k-100k,No
STU213825,Tania Akter,Female,19,Civil Engineering,2019,7,CE101,Surveying,3.0,79.6,19.4,24.5,7.3,51.2,C+,2.5,2.29,No,Yes,Below 20k,Yes
STU213826,Sathi Sikder,Female,20,Pharmacy,2023,2,PHR101,Pharmaceutics,2.0,100.0,14.9,44.9,19.3,79.1,A,3.75,3.81,No,No,50k-100k,Yes
STU213827,Popy Rahman,Female,18,EEE,2020,8,EEE401,Power Systems,3.0,88.6,29.1,33.9,18.8,81.8,A+,4.0,4.0,No,Yes,Below 20k,Yes
STU213828,Shakil Uddin,Male,25,Pharmacy,2023,1,PHR401,Clinical Pharmacy,2.0,74.9,30.0,50.0,20.0,100.0,A+,4.0,3.43,Yes,No,20k-50k,No
STU213829,Lamia Sarker,Female,20,CSE,2021,6,CSE401,Machine Learning,4.0,75.9,22.4,28.0,20.0,70.4,A-,3.5,3.59,No,Yes,50k-100k,No
STU213830,Lamia Sarker,Female,20,Law,2020,8,LAW401,International Law,2.0,96.8,7.7,18.7,16.0,42.4,D,2.0,1.97,No,No,20k-50k,Yes
STU213831,Ayesha Mia,Female,24,Mathematics,2024,4,MAT201,Linear Algebra,2.0,64.0,12.1,35.5,16.3,63.9,B,3.0,3.2,No,No,20k-50k,No
STU213832,Emon Chowdhury,Male,25,BBA,2021,5,BBA201,Marketing,3.0,83.9,21.9,29.6,14.0,65.5,B+,3.25,3.17,No,No,50k-100k,No
STU213833,Shakil Islam,Male,22,English,2020,7,ENG401,Drama,3.0,68.5,16.4,34.5,10.9,61.8,B,3.0,3.27,No,No,Above 100k,No
STU213834,Karim Uddin,Male,18,Law,2022,1,LAW201,Constitutional Law,3.0,92.5,20.8,44.4,13.7,78.9,A,3.75,3.18,No,No,Below 20k,Yes
STU213835,Fahim Islam,Male,24,Public Health,2021,7,PH101,Epidemiology,4.0,74.7,21.0,33.2,12.3,66.5,B+,3.25,3.22,No,Yes,50k-100k,Yes
STU213836,Mim Mollah,Female,22,Mathematics,2019,1,MAT201,Linear Algebra,4.0,95.4,18.6,29.5,19.3,67.4,B+,3.25,3.26,No,No,20k-50k,No
STU213837,Jannat Ahmed,Female,19,Physics,2021,5,PHY201,Electromagnetism,2.0,76.3,15.9,18.8,13.6,48.3,C,2.25,3.0,No,Yes,20k-50k,No
STU213838,Sathi Hossain,Female,20,English,2023,1,ENG301,Poetry,3.0,100.0,20.2,29.0,14.3,63.5,B,3.0,3.0,Yes,Yes,20k-50k,No
STU213839,Priya Mollah,Female,19,CSE,2023,2,CSE201,Data Structures,3.0,68.8,30.0,24.5,16.6,71.1,A-,3.5,3.52,Yes,No,Below 20k,Yes
STU213840,Nayeem Uddin,Male,18,Economics,2020,2,ECO101,Microeconomics,4.0,67.4,20.1,36.2,14.9,71.2,A-,3.5,3.63,No,Yes,Below 20k,No
STU213841,Popy Uddin,Female,24,English,2022,5,ENG101,English Literature,3.0,86.7,11.5,29.3,12.6,53.4,C+,2.5,2.63,No,No,20k-50k,Yes
STU213842,Rafi Hossain,Male,25,Pharmacy,2022,4,PHR401,Clinical Pharmacy,3.0,83.7,26.1,41.7,11.6,79.4,A,3.75,3.29,No,No,50k-100k,Yes
STU213843,Farhana Khan,Female,18,Physics,2021,8,PHY301,Quantum Physics,2.0,81.9,15.3,25.4,17.9,58.6,B-,2.75,2.61,No,Yes,20k-50k,No
STU213844,Nusrat Mia,Female,22,BBA,2022,4,BBA201,Marketing,2.0,83.8,21.4,32.4,13.8,67.6,B+,3.25,3.38,No,No,Below 20k,No
STU213845,Rafi Hossain,Male,18,Public Health,2024,4,PH201,Biostatistics,4.0,65.1,13.7,31.6,18.2,63.5,B,3.0,3.05,No,Yes,20k-50k,No
STU213846,Karim Khan,Male,19,Law,2023,5,LAW301,Criminal Law,3.0,78.5,20.2,39.0,20.0,79.2,A,3.75,3.76,No,No,Below 20k,Yes
STU213847,Karim Islam,Male,25,Mathematics,2023,2,MAT101,Calculus,3.0,86.9,22.9,43.6,19.0,85.5,A+,4.0,3.4,Yes,No,50k-100k,Yes
STU213848,Arif Uddin,Male,23,Architecture,2021,3,ARC301,Urban Planning,3.0,63.4,28.0,18.5,13.0,59.5,B-,2.75,2.22,No,Yes,50k-100k,No
STU213849,Rahim Khan,Male,21,Law,2020,2,LAW101,Legal Methods,4.0,86.1,15.8,42.0,12.7,70.5,A-,3.5,3.41,No,Yes,50k-100k,No
STU213850,Karim Ahmed,Male,24,Civil Engineering,2024,1,CE101,Surveying,3.0,94.2,12.8,31.8,20.0,64.6,B,3.0,3.27,No,No,20k-50k,Yes
STU213851,Imran Hossain,Male,25,Economics,2020,1,ECO301,Econometrics,3.0,86.6,19.6,29.0,15.1,63.7,B,3.0,3.06,No,Yes,20k-50k,Yes
STU213852,Tania Hossain,Female,23,EEE,2021,8,EEE201,Electronics,3.0,84.4,27.9,36.6,18.3,82.8,A+,4.0,4.0,No,No,20k-50k,Yes
STU213853,Rafi Chowdhury,Male,25,Law,2023,3,LAW301,Criminal Law,3.0,84.4,21.1,24.6,13.9,59.6,B-,2.75,2.8,Yes,No,Above 100k,No
STU213854,Nishat Rahman,Female,22,English,2020,4,ENG201,Linguistics,3.0,73.0,28.2,29.3,12.9,70.4,A-,3.5,3.01,No,No,20k-50k,Yes
STU213855,Farhana Alam,Female,19,Public Health,2019,1,PH301,Health Policy,4.0,68.7,11.3,32.5,17.5,61.3,B,3.0,2.36,No,Yes,20k-50k,Yes
STU213856,Imran Mia,Male,21,Architecture,2023,4,ARC301,Urban Planning,3.0,61.0,20.6,49.2,20.0,89.8,A+,4.0,4.0,No,No,50k-100k,No
STU213857,Moushumi Mollah,Female,20,Journalism,2019,1,JOU201,Media Ethics,3.0,100.0,22.6,20.7,15.1,58.4,B-,2.75,2.9,No,No,20k-50k,No
STU213858,Nayeem Hossain,Male,23,Sociology,2020,6,SOC401,Gender Studies,2.0,87.5,28.0,28.3,15.7,72.0,A-,3.5,3.41,No,No,50k-100k,Yes
STU213859,Rasel Mollah,Male,23,Sociology,2024,2,SOC201,Social Research,4.0,82.3,28.9,31.4,7.2,67.5,B+,3.25,3.74,No,Yes,50k-100k,Yes
STU213860,Sakib Mollah,Male,20,Architecture,2021,6,ARC401,Landscape Architecture,3.0,82.0,11.8,33.3,15.9,61.0,B,3.0,2.94,No,Yes,20k-50k,No
STU213861,Shakil Talukder,Male,18,Economics,2019,6,ECO301,Econometrics,1.0,77.2,20.6,27.6,17.3,65.5,B+,3.25,3.02,Yes,No,50k-100k,Yes
STU213862,Karim Bhuiyan,Male,22,Journalism,2023,4,JOU201,Media Ethics,4.0,79.5,21.3,36.1,15.5,72.9,A-,3.5,3.13,No,Yes,Above 100k,No
STU213863,Ayesha Rahman,Female,24,Architecture,2022,1,ARC201,Design Studio II,3.0,90.0,24.2,47.4,15.1,86.7,A+,4.0,3.61,No,Yes,20k-50k,No
STU213864,Fahim Khan,Male,20,Economics,2020,2,ECO401,Development Economics,3.0,85.9,30.0,24.6,7.3,61.9,B,3.0,2.83,No,No,20k-50k,Yes
STU213865,Imran Islam,Male,18,Law,2022,4,LAW401,International Law,4.0,97.7,14.5,28.7,17.1,60.3,B,3.0,2.71,No,No,50k-100k,Yes
STU213866,Rasel Bhuiyan,Male,25,Journalism,2021,5,JOU401,Digital Media,3.0,93.3,26.0,33.5,18.7,78.2,A,3.75,4.0,No,No,Below 20k,Yes
